popularity,budget,revenue,runtime,vote_count,vote_average,release_year,release_month,release_day_of_week,profit,roi,num_production_companies,num_keywords,has_tagline,overview_length,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
4.432,610000.0,3100000.0,132.0,46.0,7.3,2017.0,3.0,4.0,2490000.0,4.081967213114754,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.426,3250000.0,3250000.0,96.0,64.0,4.2,2014.0,10.0,0.0,0.0,0.0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4.421,2000000.0,300000.0,90.0,48.0,6.7,2006.0,6.0,3.0,-1700000.0,-0.85,0,0,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.419,1825000.0,2000000.0,120.0,47.0,6.7,1951.0,8.0,2.0,175000.0,0.0958904109589041,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4.419,640000.0,2459000.0,90.0,33.0,6.4,1986.0,7.0,6.0,1819000.0,2.8421875,0,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.412,3500000.0,9250000.0,159.0,44.0,5.7,2004.0,11.0,4.0,5750000.0,1.6428571428571428,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4.409,500000.0,500000.0,87.0,43.0,3.744,2012.0,6.0,1.0,0.0,0.0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.408,13500000.0,145969.0,92.0,28.0,5.2,2000.0,12.0,3.0,-13354031.0,-0.9891874814814815,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.407,300000.0,22293.0,86.0,64.0,7.3,1982.0,3.0,2.0,-277707.0,-0.92569,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.4,520000.0,2100000.0,172.0,27.0,5.3,1995.0,11.0,2.0,1580000.0,3.0384615384615383,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.396,4346100.0,11589600.0,176.0,34.0,7.5,2018.0,5.0,2.0,7243500.0,1.6666666666666667,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.385,14000000.0,161001698.0,93.0,7.0,7.6,1997.0,2.0,3.0,147001698.0,10.500121285714286,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.384,360000.0,36000000.0,113.0,42.0,6.2,1967.0,7.0,2.0,35640000.0,99.0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4.383,1500000.0,1000000.0,81.0,34.0,5.5,1955.0,4.0,2.0,-500000.0,-0.3333333333333333,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.382,6800000.0,19700000.0,135.0,26.0,5.2,2018.0,6.0,4.0,12900000.0,1.8970588235294117,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.381,15000000.0,1047676.0,134.0,61.0,6.1,2019.0,11.0,3.0,-13952324.0,-0.9301549333333333,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.378,2800000.0,13218980.0,100.0,67.0,5.9,2012.0,10.0,3.0,10418980.0,3.7210642857142857,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.375,10000000.0,6148000.0,124.0,36.0,5.8,1985.0,9.0,4.0,-3852000.0,-0.3852,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.371,1568000.0,3621000.0,127.0,29.0,6.345,1943.0,9.0,5.0,2053000.0,1.309311224489796,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.367,490000.0,2000000.0,147.0,43.0,6.5,2009.0,3.0,4.0,1510000.0,3.0816326530612246,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.362,1790000.0,5128490.0,178.0,7.0,6.4,2009.0,7.0,5.0,3338490.0,1.8650782122905027,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.354,10000000.0,2154696.0,79.0,15.0,3.8,1981.0,12.0,4.0,-7845304.0,-0.7845304,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.347,10500000.0,26325256.0,109.0,62.0,5.6,1995.0,1.0,4.0,15825256.0,1.5071672380952381,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.346,3000000.0,12000000.0,157.0,46.0,7.6,2010.0,2.0,4.0,9000000.0,3.0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.344,13000000.0,8026971.0,84.0,30.0,4.5,1998.0,5.0,4.0,-4973029.0,-0.38254069230769233,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.343,100000.0,1000000.0,88.0,62.0,8.5,2018.0,10.0,4.0,900000.0,9.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.337,6100000.0,7900000.0,164.0,32.0,6.1,2011.0,8.0,4.0,1800000.0,0.29508196721311475,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.331,79000.0,170000.0,136.0,43.0,7.2,2013.0,10.0,5.0,91000.0,1.1518987341772151,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4.324,1.0,24.0,98.0,7.0,6.4,2018.0,1.0,1.0,23.0,23.0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.322,10000000.0,9069.0,85.0,24.0,5.8,2009.0,10.0,4.0,-9990931.0,-0.9990931,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.318,2000000.0,53760.0,80.0,51.0,5.7,2008.0,4.0,4.0,-1946240.0,-0.97312,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.316,82000.0,2000000.0,76.0,33.0,4.8,1957.0,6.0,2.0,1918000.0,23.390243902439025,0,0,1,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
4.315,300000.0,3952448.0,88.0,48.0,4.9,1983.0,3.0,4.0,3652448.0,12.174826666666666,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.315,17000000.0,3560932.0,99.0,35.0,5.3,1989.0,1.0,4.0,-13439068.0,-0.7905334117647059,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
4.314,138000.0,236000.0,180.0,3.0,5.8,2008.0,8.0,4.0,98000.0,0.7101449275362319,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.314,3500000.0,3704408.0,97.0,42.0,6.3,2009.0,11.0,3.0,204408.0,0.05840228571428571,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.314,2500000.0,10000000.0,91.0,42.0,6.2,1980.0,5.0,6.0,7500000.0,3.0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.31,2200000.0,9700000.0,154.0,51.0,6.8,2010.0,5.0,4.0,7500000.0,3.409090909090909,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.299,289696.0,359009.0,77.0,17.0,6.4,1936.0,4.0,4.0,69313.0,0.23926115652269966,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.297,9000000.0,9518342.0,111.0,35.0,6.0,1987.0,2.0,4.0,518342.0,0.05759355555555556,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.291,500000.0,2800000.0,79.0,64.0,1.8,2014.0,11.0,4.0,2300000.0,4.6,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.291,10000000.0,1921923.0,86.0,18.0,5.6,2015.0,3.0,3.0,-8078077.0,-0.8078077,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.291,1490000.0,378187.0,87.0,24.0,7.2,2011.0,12.0,5.0,-1111813.0,-0.7461832214765101,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.284,578034.0,1923918.0,115.0,68.0,8.0,1999.0,4.0,3.0,1345884.0,2.3283820674908395,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.279,200000.0,5100000.0,115.0,66.0,6.8,2015.0,3.0,3.0,4900000.0,24.5,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.278,569217.0,569217.0,90.0,62.0,5.1,2003.0,12.0,2.0,0.0,0.0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.278,4000000.0,10000000.0,102.0,24.0,5.1,1967.0,12.0,4.0,6000000.0,1.5,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.277,1670000.0,2305000.0,86.0,68.0,6.8,1947.0,8.0,3.0,635000.0,0.38023952095808383,0,0,1,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4.274,1500000.0,6783.0,96.0,50.0,4.9,2009.0,1.0,3.0,-1493217.0,-0.995478,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.274,4000000.0,6718.0,101.0,32.0,5.7,2001.0,10.0,4.0,-3993282.0,-0.9983205,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.274,150000.0,560000.0,108.0,33.0,4.3,2013.0,4.0,4.0,410000.0,2.7333333333333334,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.266,6000000.0,399611.0,97.0,24.0,5.2,2010.0,4.0,3.0,-5600389.0,-0.9333981666666666,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.265,1900000.0,240093.0,102.0,39.0,7.1,2000.0,12.0,6.0,-1659907.0,-0.8736352631578947,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.26,2627000.0,5363000.0,120.0,41.0,6.5,1943.0,12.0,4.0,2736000.0,1.0414921964217738,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
4.253,5900000.0,23000000.0,94.0,59.0,5.2,2014.0,6.0,4.0,17100000.0,2.8983050847457625,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.253,1050255.0,2250547.0,129.0,13.0,3.8,2015.0,8.0,3.0,1200292.0,1.142857686942695,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.251,6438600.0,8859185.0,84.0,48.0,5.0,2020.0,8.0,2.0,2420585.0,0.37594896406051004,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.244,2142000.0,1458000.0,112.0,40.0,6.0,1973.0,6.0,3.0,-684000.0,-0.31932773109243695,0,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4.241,5000000.0,2028612.0,110.0,21.0,6.786,1981.0,4.0,4.0,-2971388.0,-0.5942776,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4.238,12000000.0,875898.0,101.0,25.0,5.6,2005.0,5.0,2.0,-11124102.0,-0.9270085,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.231,4000000.0,6000000.0,160.0,37.0,7.5,2011.0,1.0,4.0,2000000.0,0.5,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.23,7500000.0,30688860.0,96.0,48.0,5.4,1982.0,7.0,4.0,23188860.0,3.091848,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.229,8000000.0,4040142.0,121.0,59.0,6.415,2011.0,8.0,3.0,-3959858.0,-0.49498225,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.224,21000000.0,320300000.0,115.0,34.0,6.6,2000.0,12.0,2.0,299300000.0,14.252380952380953,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
4.221,5400000.0,11600000.0,147.0,20.0,6.7,2015.0,2.0,4.0,6200000.0,1.1481481481481481,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.221,6500000.0,1325092.0,89.0,4.0,6.0,2006.0,11.0,2.0,-5174908.0,-0.7961396923076923,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4.203,802000.0,4371000.0,104.0,36.0,6.6,1942.0,10.0,2.0,3569000.0,4.450124688279302,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4.203,8000000.0,23671186.0,97.0,28.0,5.7,1982.0,4.0,4.0,15671186.0,1.95889825,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.194,4327440.0,2513010.0,97.0,71.0,5.6,2020.0,8.0,2.0,-1814430.0,-0.41928484277078365,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.192,16000000.0,4500000.0,85.0,37.0,4.9,2001.0,10.0,4.0,-11500000.0,-0.71875,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.183,12000000.0,1531489.0,106.0,27.0,5.9,1990.0,3.0,4.0,-10468511.0,-0.8723759166666667,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.183,9000000.0,10364904.0,100.0,34.0,5.3,1984.0,10.0,4.0,1364904.0,0.151656,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.182,3200000.0,659483.0,105.0,25.0,5.7,2009.0,8.0,5.0,-2540517.0,-0.7939115625,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.17,25000000.0,2491989.0,94.0,54.0,4.7,1996.0,8.0,3.0,-22508011.0,-0.90032044,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.167,10500000.0,123509.0,99.0,6.0,6.7,1994.0,9.0,4.0,-10376491.0,-0.9882372380952381,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.166,5.0,4.0,141.0,22.0,6.5,2014.0,8.0,4.0,-1.0,-0.2,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4.165,707503.0,4781454.0,90.0,41.0,6.6,2017.0,2.0,3.0,4073951.0,5.758210212536201,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.16,7000000.0,1100000.0,93.0,28.0,4.6,2008.0,10.0,4.0,-5900000.0,-0.8428571428571429,0,0,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.152,560000.0,1500000.0,102.0,32.0,6.7,2008.0,1.0,2.0,940000.0,1.6785714285714286,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.15,3000000.0,168738.0,90.0,11.0,5.0,2017.0,9.0,4.0,-2831262.0,-0.943754,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4.149,850000.0,1600000.0,133.0,19.0,5.7,2013.0,1.0,4.0,750000.0,0.8823529411764706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.145,130000.0,799674.0,105.0,27.0,5.4,1992.0,9.0,4.0,669674.0,5.151338461538462,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.141,5000000.0,14000000.0,138.0,5.0,5.6,2022.0,12.0,4.0,9000000.0,1.8,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.138,12000000.0,34000000.0,176.0,22.0,7.2,2019.0,5.0,3.0,22000000.0,1.8333333333333333,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.135,4100000.0,5300000.0,137.0,26.0,5.5,2013.0,6.0,4.0,1200000.0,0.2926829268292683,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.131,2200000.0,5200000.0,137.0,51.0,6.7,2013.0,6.0,4.0,3000000.0,1.3636363636363635,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.13,4500000.0,25245.0,91.0,27.0,4.2,2005.0,8.0,4.0,-4474755.0,-0.99439,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.127,5600000.0,2700000.0,152.0,28.0,5.2,2010.0,1.0,4.0,-2900000.0,-0.5178571428571429,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.122,14000000.0,4764606.0,104.0,18.0,5.8,1988.0,11.0,4.0,-9235394.0,-0.659671,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.119,9.0,37.0,104.0,23.0,5.8,2000.0,8.0,5.0,28.0,3.111111111111111,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4.116,4900000.0,19000000.0,137.0,34.0,4.8,2013.0,9.0,4.0,14100000.0,2.877551020408163,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.111,6000000.0,11600000.0,110.0,65.0,5.8,2016.0,2.0,3.0,5600000.0,0.9333333333333333,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.11,20000000.0,2297493.0,98.0,18.0,5.3,1981.0,7.0,4.0,-17702507.0,-0.88512535,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.101,5000000.0,125400.0,110.0,9.0,5.889,1987.0,10.0,4.0,-4874600.0,-0.97492,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.1,500000.0,2800000.0,79.0,64.0,1.8,2014.0,11.0,4.0,2300000.0,4.6,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.098,5000000.0,8153677.0,83.0,32.0,6.1,1989.0,8.0,4.0,3153677.0,0.6307354,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4.097,7000000.0,15172408.0,103.0,25.0,6.7,2010.0,2.0,3.0,8172408.0,1.1674868571428572,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.089,2000000.0,1126506.0,96.0,65.0,7.2,1997.0,8.0,6.0,-873494.0,-0.436747,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.085,20000000.0,2172941.0,83.0,31.0,4.3,1998.0,4.0,4.0,-17827059.0,-0.89135295,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.084,7500000.0,3347647.0,110.0,10.0,6.4,2004.0,11.0,2.0,-4152353.0,-0.5536470666666666,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.076,30000000.0,168832.0,110.0,39.0,3.7,2014.0,6.0,3.0,-29831168.0,-0.9943722666666667,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.075,450000.0,1500000.0,93.0,70.0,5.9,2015.0,12.0,2.0,1050000.0,2.3333333333333335,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.069,2200000.0,2900000.0,148.0,38.0,6.4,2011.0,2.0,4.0,700000.0,0.3181818181818182,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4.065,2000000.0,1000000.0,95.0,27.0,5.6,1973.0,7.0,4.0,-1000000.0,-0.5,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.064,24000000.0,939423.0,107.0,17.0,5.1,1981.0,8.0,4.0,-23060577.0,-0.960857375,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.064,47000.0,120000.0,121.0,1.0,2.0,2007.0,1.0,3.0,73000.0,1.553191489361702,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.059,7000000.0,162256.0,122.0,24.0,6.8,2008.0,6.0,3.0,-6837744.0,-0.9768205714285715,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.052,1300000.0,1530000.0,120.0,10.0,4.9,2012.0,5.0,4.0,230000.0,0.17692307692307693,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.052,4800000.0,3014000.0,99.0,20.0,5.5,1996.0,5.0,4.0,-1786000.0,-0.3720833333333333,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.05,16800000.0,24743.0,95.0,18.0,6.0,2019.0,2.0,2.0,-16775257.0,-0.9985272023809524,0,0,1,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.05,1300000.0,3600000.0,110.0,30.0,7.0,1944.0,7.0,0.0,2300000.0,1.7692307692307692,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4.043,6500000.0,5715174.0,109.0,36.0,6.1,1986.0,12.0,2.0,-784826.0,-0.12074246153846153,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.042,1100000.0,976.0,100.0,25.0,6.4,2019.0,4.0,3.0,-1099024.0,-0.9991127272727273,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.041,12000000.0,887000.0,95.0,25.0,6.0,1976.0,4.0,0.0,-11113000.0,-0.9260833333333334,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
4.039,700000.0,16201.0,90.0,18.0,5.4,2004.0,2.0,4.0,-683799.0,-0.9768557142857143,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.039,13000000.0,1832541.0,95.0,39.0,6.4,2012.0,5.0,4.0,-11167459.0,-0.8590353076923077,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.038,4410000.0,2107861.0,90.0,71.0,5.6,2004.0,11.0,2.0,-2302139.0,-0.5220269841269841,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.036,1400000.0,2500000.0,122.0,19.0,6.4,2017.0,8.0,4.0,1100000.0,0.7857142857142857,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.032,707990.0,1918117.0,99.0,50.0,6.2,1985.0,8.0,4.0,1210127.0,1.709243068404921,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4.025,2200000.0,5800000.0,152.0,24.0,6.375,2006.0,1.0,4.0,3600000.0,1.6363636363636365,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.022,1700000.0,6100000.0,126.0,39.0,6.4,2011.0,6.0,2.0,4400000.0,2.588235294117647,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.018,13000000.0,5985690.0,99.0,27.0,6.6,1999.0,11.0,3.0,-7014310.0,-0.5395623076923077,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.014,225000.0,225000.0,90.0,13.0,4.7,2005.0,6.0,5.0,0.0,0.0,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.013,3000000.0,15369573.0,100.0,63.0,5.1,1990.0,4.0,4.0,12369573.0,4.123191,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4.003,3000000.0,4800080.0,99.0,42.0,6.3,2010.0,12.0,4.0,1800080.0,0.6000266666666667,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.996,250000.0,609524.0,85.0,63.0,6.2,1991.0,4.0,4.0,359524.0,1.438096,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3.991,2500000.0,230069.0,84.0,29.0,5.4,2016.0,3.0,6.0,-2269931.0,-0.9079724,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.99,587640.0,4139731.0,145.0,25.0,7.0,2020.0,2.0,4.0,3552091.0,6.044671907970867,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.985,2000000.0,2900000.0,108.0,31.0,6.403,1997.0,5.0,4.0,900000.0,0.45,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.985,43000000.0,13300000.0,119.0,45.0,5.9,1992.0,9.0,2.0,-29700000.0,-0.6906976744186046,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.98,7000000.0,15000000.0,180.0,13.0,6.8,2003.0,10.0,6.0,8000000.0,1.1428571428571428,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.975,13000000.0,2104439.0,91.0,20.0,5.2,1996.0,4.0,2.0,-10895561.0,-0.8381200769230769,0,0,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.974,2600000.0,614202.0,104.0,28.0,6.0,1999.0,9.0,6.0,-1985798.0,-0.7637684615384616,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.972,15000.0,3274.0,90.0,50.0,2.6,1962.0,6.0,4.0,-11726.0,-0.7817333333333333,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.968,3000000.0,7100000.0,155.0,17.0,7.0,1996.0,6.0,3.0,4100000.0,1.3666666666666667,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.966,1800000.0,31086.0,120.0,23.0,5.7,2018.0,6.0,3.0,-1768914.0,-0.98273,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3.961,1360000.0,1080000.0,133.0,3.0,7.2,2018.0,3.0,3.0,-280000.0,-0.20588235294117646,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
